wb,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
7782,2,1,2,2,2,2,2,2,2,3,2,2,2,2,3,2,2,2,2,2,3,3,2,3,2,2,2,3,3,3,3,3
7784,2,2,2,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,3,3,3,4,4,3,4,4,4,3,3,4,3,4
7785,2,2,3,3,4,4,3,4,4,3,2,2,2,2,3,2,2,3,3,3,3,3,2,3,3,3,3,4,3,4,3,3
7786,1,2,1,1,2,2,2,2,2,2,2,2,3,2,2,3,2,2,2,2,3,2,3,2,2,2,3,3,3,2,3,3
7787,2,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
7788,2,1,1,2,1,2,2,1,2,2,2,2,2,2,2,1,2,3,2,2,2,2,2,3,3,2,2,3,1,2,2,2
7789,2,2,2,2,3,3,3,3,3,3,3,3,3,3,4,3,3,4,4,4,4,4,3,3,3,3,3,4,3,3,3,3
7791,1,1,1,1,1,2,2,2,2,2,3,2,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,2,3,3,3
7792,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,2,3,3,3
7793,1,2,2,1,1,1,1,1,1,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,3,2
7794,1,2,1,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,4,3
7796,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,1,1,1,1,2,2,1,1,2,2,2,2,2
7797,2,2,2,3,3,3,2,3,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,3,3,3,2,2,2
7798,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,2,0,1,1,1,1,1,1,1
7799,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,3,2,2,2,2,2
7800,1,1,1,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,3
7801,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2
7802,3,3,2,2,2,2,2,2,3,3,3,3,3,2,3,3,3,2,2,3,2,2,2,3,2,3,3,2,3,3,2,3
7803,1,2,1,1,1,2,2,2,1,1,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2
7804,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
7807,1,1,2,1,1,1,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
7808,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,2,2,1,1,1,2,1,1,1,1,1,1,1,2,1,2,2
7809,2,2,2,1,1,1,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
7810,1,2,2,1,1,1,1,1,1,1,1,2,1,2,2,2,2,2,1,2,1,2,1,2,2,2,2,2,2,1,2,2
7811,2,2,1,1,1,1,2,2,2,2,3,2,2,3,2,2,2,3,2,2,2,2,2,2,2,2,2,2,3,3,3,2
7812,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
7813,0,1,0,0,1,1,1,1,2,2,2,2,3,3,2,2,3,3,2,2,2,2,2,2,2,2,2,2,1,2,2,2
7814,2,2,2,1,2,1,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
7815,1,2,2,2,2,1,1,1,1,1,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
7817,1,2,2,1,1,1,1,1,1,1,1,2,1,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,1,2,2
7818,1,1,2,2,1,1,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2
7819,3,2,2,2,2,2,1,1,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
7821,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
7822,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,3
7825,2,2,2,2,1,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
7826,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
7827,1,2,2,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
7828,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
7829,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
7830,1,2,2,1,1,1,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2
7831,2,2,2,1,1,1,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
7832,1,1,1,1,2,1,2,2,1,1,1,1,3,1,1,1,1,3,2,2,2,2,2,3,2,3,3,2,2,3,2,2
7833,2,2,2,3,2,2,2,3,3,3,3,3,3,3,3,2,2,3,2,3,3,2,2,3,3,3,3,3,3,3,3,3
7834,1,2,2,2,2,3,3,2,2,2,2,2,2,2,3,2,2,2,3,2,2,2,2,2,2,3,2,2,2,2,2,3
7835,2,2,2,2,2,2,2,2,2,2,3,3,2,2,2,2,2,2,2,2,2,3,2,2,2,3,2,2,2,2,3,3
7836,2,2,1,1,2,1,2,2,2,2,2,3,3,3,2,3,3,3,2,3,2,2,3,3,3,3,3,2,3,3,3,2
7837,2,1,2,2,2,2,2,2,2,1,2,2,3,3,2,2,2,2,4,3,2,2,2,2,2,2,2,2,2,2,2,2
7838,2,1,1,1,1,1,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,1,1,2,1,2,1,1,2,1,1,2
7839,1,2,1,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
7840,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
7841,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1
7842,2,2,2,2,2,3,2,2,2,2,2,3,2,2,3,3,2,3,4,3,3,4,3,3,3,3,3,4,3,3,3,3
7843,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,4,3,4
7844,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,3,3,2,2,2,2,2,3,2,2,3,2,2,2
7845,1,2,1,1,1,1,1,1,2,1,2,2,2,2,2,1,2,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2
7846,2,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1
7847,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,1,1,1,2,1,2,2,1,2,2,2,2,2,2,2,2,2
7848,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,3,2,2,2,2
7849,2,1,2,2,1,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3
7850,2,2,2,1,2,1,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
7851,2,2,1,1,1,1,1,1,1,1,2,2,2,2,2,1,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2
7852,3,2,3,3,3,3,3,2,2,3,3,3,3,3,3,3,3,3,2,3,2,2,2,2,3,3,3,3,3,3,3,3
7853,2,2,2,3,3,3,2,3,2,3,3,3,3,3,3,3,3,3,2,2,2,1,2,1,2,1,0,0,0,1,2,2
7854,2,1,2,2,2,2,2,1,2,2,2,3,2,2,2,2,2,2,1,1,1,1,1,2,3,2,3,2,2,2,2,2
7855,1,1,0,0,1,1,1,1,2,1,1,2,2,1,1,1,2,2,1,2,2,1,1,2,2,2,2,1,2,2,2,1
7856,2,2,2,1,2,1,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
7858,2,2,1,1,1,1,2,1,1,1,2,2,1,2,2,1,2,2,1,1,1,1,1,2,2,2,2,2,2,2,2,2
7859,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
7860,1,2,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,2,1,1,2,2,2,2,2,2
7861,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,2,1,1,1,1,1,1,2,1,2,1,1,2
7862,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1
7863,1,1,2,3,3,3,3,2,3,2,2,3,3,3,3,3,3,2,3,2,3,3,2,2,3,3,3,3,3,2,3,3
7864,1,2,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
7865,1,2,2,1,2,2,2,1,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2
7866,1,2,2,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
7867,2,2,2,2,2,2,2,2,2,2,2,3,4,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3
7868,2,1,1,2,2,2,2,2,2,2,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,4,3,4,3,3,3,3
7869,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2
7870,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,3,3,3,3,3,4,3,3,3,3,3,3,3
7871,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,4,3,3,3,2,3,2,2,3,2,3,2,2,3,2,3,3
7872,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,3,3,3,3,3,3,3,3,3,4,4,4,3,3,3
7873,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,3
7874,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2
7875,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
7876,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
7877,1,1,2,1,1,1,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
7878,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3
7879,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,1,0,1,1
7880,2,2,1,1,1,1,2,1,1,1,1,2,1,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
7881,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2
7882,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2
7883,1,1,1,1,2,1,1,2,1,1,2,2,2,2,3,2,3,2,2,2,2,2,2,1,1,2,1,2,1,2,3,2
7884,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
7885,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,2,1,1,2,2
7886,2,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,1,2,2,1,1,2,1,2,1,1,1,2,1,1
7887,1,1,1,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2
7888,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
7889,2,2,2,1,2,1,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
7890,2,2,2,1,1,1,2,2,2,1,2,2,2,3,2,2,2,2,2,2,2,2,2,3,2,2,2,2,3,2,2,2
7892,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,1,1
7893,1,1,2,1,1,1,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
7895,1,2,2,2,2,1,1,2,2,2,2,2,3,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,1,2,2
7896,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7897,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,3,2,2
7898,2,1,1,1,1,2,2,2,1,1,1,2,2,2,1,1,1,1,1,2,1,1,1,1,2,2,2,2,1,2,2,2
7899,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2
7900,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
7901,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,3,3,3,3,3,3,3,4,3,3,3,3,3
7902,1,1,2,1,1,1,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
7904,1,1,2,1,1,1,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
7905,2,2,2,3,3,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,3,2,2,2,3,3,2,2,2,2,3,2
7906,2,2,2,2,2,2,2,2,2,2,3,2,2,2,3,2,2,2,2,2,3,2,2,2,2,3,2,2,2,3,2,3
7907,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,2,2,2,2,2,2,2,3,2,2,3,2,3,4
8026,2,2,2,3,3,2,2,2,1,2,3,2,1,2,3,2,2,3,3,3,3,3,2,2,2,3,3,3,2,3,2,2
8028,2,2,2,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
8029,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,3,3,3,2,3,3,4,3,3,3,3,3,4
8030,2,2,2,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,3,2,3,3,2,3,3,2,2,2,3,3,3,2
8031,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
8032,2,2,2,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
8033,1,2,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,2,2,1
8034,2,2,2,1,1,1,1,1,1,1,1,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,1,1
8035,2,2,2,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
8036,2,2,2,2,2,2,3,3,3,3,3,3,4,3,3,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
8037,1,1,2,1,1,1,1,1,1,1,1,1,2,1,2,1,2,1,1,1,2,2,1,2,2,2,2,2,2,2,1,2
8038,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,3,3,2,2,3,2,2,3
8039,1,1,1,1,1,1,1,1,1,2,1,2,2,2,2,1,2,2,1,2,1,1,2,1,2,2,1,2,2,2,2,2
8040,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
8041,1,1,1,1,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,3,2
8042,2,1,1,1,2,1,1,1,1,1,1,1,1,2,2,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1
8043,2,2,2,2,2,1,1,1,2,1,1,2,1,1,1,1,2,2,1,1,1,1,1,1,1,2,2,1,1,1,2,2
8044,2,2,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,2,1,1,2,2,2,2,1,2
8045,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2
8046,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2
8047,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,3,3,3,4,3,3,3,3,3
8048,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,3,2,2,3,3,2
8049,2,2,3,2,2,2,3,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,3,2,3,3,3,3
8050,2,2,2,1,2,1,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
8051,1,1,1,1,1,0,0,0,0,0,1,1,1,2,2,1,2,1,1,1,0,0,1,0,0,0,1,0,0,0,1,1
8052,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
8053,2,1,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,3,3,2,2,2,2,2,3
8054,1,2,1,1,1,1,1,1,1,1,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
8055,2,2,2,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
8056,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
8057,1,1,1,1,1,1,1,1,1,2,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1
8058,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
8059,2,2,2,1,2,1,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
8060,2,2,2,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,2,0,1,1,2,1,2,2,2,2,1,2,2
8061,1,2,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,2,1,2,0,2
8062,2,2,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1
8063,2,1,1,1,1,2,2,1,1,1,1,1,1,2,2,2,1,1,2,2,2,2,2,2,3,2,1,2,2,2,2,3
8064,1,0,1,1,1,0,1,1,1,1,1,2,2,2,1,2,2,2,1,1,2,1,2,2,2,2,2,1,1,2,2,2
8065,2,2,2,1,1,1,1,1,1,1,2,2,2,2,2,1,2,2,2,2,2,1,1,2,1,1,2,2,2,2,2,2
8066,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,2,2,2,2,2,2,2,2,1,2
8067,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
8068,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1
8069,2,2,1,2,1,1,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
8070,2,2,2,2,2,2,2,2,2,2,3,2,3,2,3,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
8071,2,2,2,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2
8072,2,2,2,2,1,2,2,2,1,1,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2
8073,2,1,1,1,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
8074,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
8075,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
8076,2,2,2,1,1,1,1,1,1,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
8077,1,2,2,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1
8078,2,2,2,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
8079,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,3,2,2,2,2,2,2
8080,2,2,2,2,3,3,3,3,3,3,3,3,3,4,3,4,3,3,3,3,3,4,3,3,3,3,3,4,3,3,3,3
8081,2,2,2,2,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
8082,2,1,2,1,2,2,2,2,2,2,3,2,1,4,3,2,2,2,2,3,3,3,3,3,3,3,3,3,4,3,3,3
8083,3,2,2,2,2,2,2,2,3,2,2,3,2,3,3,2,3,2,2,3,3,4,3,3,3,3,3,3,3,3,3,3
8084,0,0,1,0,0,0,0,0,1,1,1,1,1,1,2,2,1,2,1,1,2,3,1,1,2,2,1,1,1,1,1,1
8085,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,1,1,2,1,1,2,2,1,2,2,1,1,1
8086,1,2,2,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
8087,2,2,2,1,2,1,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
8088,1,1,1,1,1,2,2,2,1,1,2,2,2,2,2,1,1,2,1,1,2,1,1,1,2,2,2,2,2,2,2,2
8089,2,2,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,2,2,3,2,2,2,3,2,2,2,2,2,2,2,1
8090,1,1,1,1,2,1,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2
8091,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2
8092,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1
8093,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,1,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2
8094,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,2,2,1,1,2,1,1,2,2,2,2,2,2
8095,2,2,2,3,2,2,2,2,2,2,2,3,2,3,2,3,2,2,2,3,2,2,3,2,2,3,2,2,3,2,3,2
8096,2,2,1,2,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,3,2,2,2,2,2,2,2
8097,2,1,2,1,1,2,2,1,1,1,2,2,2,2,2,1,2,2,1,1,0,1,1,2,2,2,2,2,2,2,2,2
8098,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1
8099,2,2,2,1,1,1,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
8100,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,1,0,2,2,1,2,2,2,3,1,2,2
8101,3,3,4,3,3,3,2,2,2,3,4,3,4,4,4,4,2,4,4,3,3,4,2,3,3,3,3,4,2,3,3,4
8102,2,2,2,2,2,2,2,2,2,2,2,2,2,4,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,4,3,3
8104,2,2,2,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3
8105,1,2,2,2,2,2,3,3,3,4,4,3,3,3,2,3,3,3,3,2,3,3,3,3,3,3,3,2,3,3,3,3
8106,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,3,2,2
8109,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,3,3,3,2,3,2,2
8110,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2
8111,2,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,2,1,2,2,2,2,2,2,2,3,3,3,2
8112,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,4,4,4,4,4,4,4,3,3,3,3,3,3,3,4,3,3
8113,2,1,1,1,1,1,2,1,1,1,2,2,2,1,2,1,2,1,2,1,1,1,2,1,2,2,1,1,2,2,2,2
8114,2,2,2,2,2,2,2,3,2,3,3,3,3,4,3,4,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3
8115,1,1,2,1,1,1,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
8116,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2
8117,2,3,3,3,4,4,4,3,4,4,4,4,4,4,4,4,4,3,3,3,4,4,3,3,3,3,4,4,3,3,4,3
8118,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,3
8119,2,1,1,2,2,2,2,2,2,2,2,2,3,2,2,3,3,3,3,3,3,2,3,3,3,2,3,3,2,2,3,3
8120,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
8121,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,3,2,2,2
8122,3,3,3,2,2,3,3,3,3,3,3,3,3,3,4,3,0,4,3,4,3,4,3,3,4,4,3,4,4,4,4,3
8124,1,1,2,1,1,1,2,1,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
