wb,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
435,,,,,,5.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,5.0,,,,,
437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
439,6.0,,,5.0,,,,,5.0,,,,,,,5.0,,,,,,,,,,,5.0,,,,,,6.0,,,,
443,,,,,,,,,,,,4.0,5.0,5.0,5.0,5.0,5.0,,,,,,,,,,,6.0,6.0,,6.0,,6.0,,,,
444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,
447,,,,,,,,,,,,,,,,,,,,,6.0,,,,,,,,,,,7.0,,,,,
449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
450,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,
454,4.0,,4.0,4.0,4.0,4.0,,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,4.0,4.0,5.0,,5.0,,,5.0,,,5.0,,,6.0,,
456,,,,,,,,,,,,3.0,4.0,4.0,4.0,4.0,4.0,,4.0,,,4.0,,,4.0,,,,,,4.0,,,,,,4.0
457,,,,,,5.0,5.0,4.0,5.0,5.0,4.0,5.0,,5.0,5.0,,4.0,4.0,,5.0,,7.0,,6.0,,,5.0,,,,,,,,,,
458,,,,,,5.0,4.0,4.0,4.0,,5.0,5.0,6.0,6.0,5.0,6.0,6.0,6.0,4.0,6.0,6.0,5.0,7.0,7.0,,6.0,7.0,7.0,6.0,7.0,,7.0,,7.0,7.0,7.0,
462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,4.0,
467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,
469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
470,,,,,,,,,,,,,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,5.0,,5.0,6.0,5.0,5.0,5.0,,5.0,,5.0,,5.0,
472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
473,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,4.0,,,,,,4.0,,
475,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,
476,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,5.0,,,,,,,,
478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
481,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,4.0,,,,,,4.0,,,
482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,5.0,
484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
487,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,,,3.0,,,5.0,5.0,,,,,,5.0,,,,
489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
491,,,,,,4.0,5.0,5.0,5.0,5.0,5.0,6.0,5.0,5.0,5.0,5.0,6.0,,5.0,,,,,,5.0,,,,,,7.0,,,,,,7.0
493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
494,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,
495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
497,,,,,,,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,,,,,,7.0,4.0,,5.0,,,,,,,,,,
499,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,,,6.0,,
501,,,,,,,,,,,4.0,,,,4.0,,,,3.0,,,,,,,5.0,,,,,,,,,,,
502,,5.0,,,,,,,4.0,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,
503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,
505,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,5.0,,,,
508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
509,,,,,,4.0,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,
510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
511,,,,,,4.0,5.0,4.0,6.0,5.0,5.0,4.0,4.0,5.0,5.0,6.0,6.0,7.0,,6.0,7.0,7.0,5.0,5.0,6.0,6.0,5.0,6.0,6.0,7.0,,,,,,7.0,
513,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,,4.0,,,,
515,,,,,,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,4.0,5.0,5.0,4.0,5.0,4.0,4.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,,,
516,,5.0,4.0,3.0,4.0,,,,,,4.0,,,,3.0,,,,,,3.0,,,,,,5.0,,,,,,5.0,,,,
517,,,,,,,,,,,,,4.0,,,,4.0,,,,5.0,,,,,,,,,,5.0,,,,,,
518,,,,,7.0,,,,,,,,,,,,,,,,,,,,6.0,,,,,,,6.0,,,,,
519,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,5.0,,,,,,
520,,,,,,,,,,,,,,,,,5.0,,,,,,,,,7.0,6.0,,,,,,,,,,
523,,,,,,,,,,,,,,,,5.0,,,,,,6.0,,,5.0,,5.0,6.0,,,6.0,,5.0,7.0,,,5.0
527,,,,,,,,,,,,,,,,4.0,,,,,,,4.0,,,,,,,,3.0,,,,,5.0,
530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,
536,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,4.0,,,
537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
538,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,4.0,,,,,4.0,
545,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,5.0,,,,,
546,,,,,,,,,,,,,6.0,5.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,6.0,7.0,7.0,7.0,,7.0,7.0,7.0,,7.0,
547,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,4.0,,,,4.0,
548,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,
549,,,,,,,,,,,,,,,,,,,,,6.0,,,,,,,,,,,6.0,,,,,
550,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,5.0,,,,
551,6.0,,7.0,,,,7.0,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,
554,,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,,,,7.0,,,,,
555,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,4.0,,,
557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,
560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
561,,,,,,,,2.0,2.0,,,,,,,,,2.0,,,,,,,,,,4.0,,,,,,5.0,,,
562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,
563,,,,,,,,,3.0,,4.0,,4.0,4.0,4.0,,4.0,4.0,4.0,4.0,,,,,,,,,,,4.0,,,,,5.0,
566,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,7.0,,,,,,,
569,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,4.0,,,
572,2.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,4.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,6.0,6.0,5.0,6.0,6.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,,7.0,,7.0,,5.0,
574,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,5.0,,,
575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,
584,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,4.0,,,,,,4.0,,,
586,,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,7.0,6.0,6.0,5.0,6.0,6.0,,,,,,,,,,7.0,,,,,,,
587,,,,3.0,,,,,4.0,,,,,,,,5.0,,,,,,,,,,,7.0,,,,,,,,,
588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,5.0,,
590,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,,6.0,,,
591,,,,,,,,,5.0,,,,,4.0,,,,4.0,,,,,,,,5.0,,,,,,7.0,,,,,
592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
594,,,,,,,,,,,,,,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,5.0,4.0,5.0,,,5.0,,,6.0,,,,
595,4.0,4.0,,3.0,3.0,3.0,2.0,3.0,,4.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,5.0,4.0,5.0,5.0,,,,,,,,,4.0,,,,,6.0,,
597,,,,,,,,,,,,,3.0,,,,2.0,,,,4.0,,,,,,,,,,3.0,,,,4.0,,
599,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,,7.0,,,
600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
601,,,,,,,3.0,,,,4.0,,,,,,3.0,,,,,,4.0,,,,,,,,,5.0,,,,,
602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,,
603,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,7.0,,,
605,,,,,,,,,,,,,,4.0,3.0,4.0,1.0,,,,,,,,,,4.0,,,,,4.0,,,,,
606,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,4.0,,
610,,,,,,,,,,,,,5.0,4.0,5.0,4.0,5.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
613,4.0,,,5.0,,,,,5.0,,,,,,,5.0,,,,,,,,,,,,,,,6.0,,,,,,
615,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,
616,,,,,,,,,,,,4.0,,,,4.0,,,,4.0,,,,,,,,,,,,5.0,,,,,
617,,,,,,,,,,,,,,,,,,,,6.0,,,,,,,6.0,,,,7.0,,7.0,,,,
618,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,5.0,6.0,5.0,5.0,5.0,5.0,5.0,,,,,,,,,,,5.0,,,,,,
619,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,7.0,,,,,,,,
620,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,5.0,,,
621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,,
623,,,,,,,,,,,,,2.0,,,1.0,,,,,,,,,,,,,,,3.0,,,,,4.0,
624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,7.0,,,,
625,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,4.0,,,,,,,,
626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,
627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
628,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,4.0,,,,,4.0,
629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
632,,,,,,,,,,,,,4.0,,,,,,,4.0,,,,,,4.0,,,,,,4.0,4.0,,,,
637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,,
640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,5.0,
642,,,,,,,,,,,,,,,,,,,,,4.0,4.0,,,,5.0,,,,4.0,5.0,,6.0,,,,
644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
645,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,
646,,,4.0,4.0,,5.0,5.0,5.0,5.0,4.0,5.0,4.0,4.0,5.0,5.0,5.0,4.0,4.0,,,,5.0,5.0,6.0,,,,,6.0,,,,,,7.0,,
647,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,5.0,,,,,
649,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,5.0,,,,,,5.0,,,
651,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,5.0,,,,,,,
652,,,,,,,,,,,,,,,,,4.0,,5.0,,,,,,,,,,,,5.0,,,,,,
653,,,,,,,,,,,,,,,2.0,,2.0,,1.0,,,,,,,,,,,,,,,,,,
654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,4.0,,,,
655,,,,,,,,,,,5.0,,,,,5.0,,,5.0,,,,,,,,,,,,7.0,,,,,,
657,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,2.0,
658,,,,,,1.0,1.0,1.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,4.0,5.0,4.0,,,4.0,,,5.0,6.0,5.0,5.0,,6.0,5.0,4.0,6.0,,,7.0,,
659,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,5.0,,,6.0,,,,
660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
662,,,,,,,,,3.0,3.0,,,,,,,,,,,,,,,,,4.0,,,,,,3.0,,,,
663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
668,,,,,,,,,,,,,5.0,5.0,5.0,5.0,5.0,,5.0,,5.0,,,,,6.0,,,,,,5.0,,,,,
673,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,7.0,,,,,
674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,4.0,,
676,,7.0,,,,,,,,6.0,,,,,,6.0,,,,,,,,,,,,6.0,,,,,,7.0,,,
678,,5.0,,,,5.0,,,,,,,,6.0,,,,,,,,,,,,,,5.0,,,,,,,,,
679,,,,,,,,,,,,,,,,,,,4.0,,,4.0,,3.0,,,,,,4.0,,,,,,4.0,
680,,,,,,,,,4.0,,4.0,,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,,,,,,,,,,,5.0,,,,,,
681,,,,,,,5.0,5.0,6.0,5.0,4.0,4.0,,5.0,4.0,5.0,4.0,,,,,,,,,,5.0,,,,,,6.0,,,,
682,,,,,,,,,,,,,,,5.0,5.0,,,,,5.0,,,,,,,,,,5.0,,,,,,
683,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,6.0,,
684,,,,,,,,,,,,,,,,,,,,,,1.0,,,,5.0,,,,,,,,,,,
686,4.0,,4.0,4.0,,,,,,,3.0,,,,,4.0,,,,,,,,,,,5.0,,,,,,,,,,
687,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,4.0,,,
688,,,,,,,3.0,2.0,3.0,3.0,1.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,,,,,,,,3.0,,,,,,,,,
689,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,4.0,,,,4.0,
691,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,4.0,,,,,,,5.0,,,
692,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,6.0,,,,,
694,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,3.0,,,,
695,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,4.0
698,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,5.0,,,,,,,,,,
699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,5.0,,
703,,,,,,,4.0,,,,,,4.0,4.0,5.0,5.0,5.0,,5.0,,,,,,,,,,6.0,,,,,,,,
704,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,5.0,,,,,
705,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,4.0,,,,,4.0,
707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
713,5.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,,,,,,
714,,,,,,,,1.0,,,,,,4.0,,,,2.0,,,,,,,,3.0,,,,,,4.0,,,,4.0,
715,,4.0,,4.0,,4.0,4.0,5.0,5.0,5.0,5.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,7.0,,,,,,,,,6.0,,,,,,,,
716,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,3.0,,,,,3.0,,
718,,,,5.0,,,,,,,,,,4.0,,,,,,,,,,,5.0,,,,,,,6.0,,,,,
723,,,,,,4.0,5.0,4.0,5.0,4.0,7.0,6.0,4.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,,4.0,,,,,,4.0,,,,,
725,,,,,,4.0,3.0,3.0,4.0,,,3.0,,,,4.0,,5.0,5.0,5.0,4.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,,5.0,,6.0,,7.0,
727,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,6.0,,,
728,,,,,,4.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,
729,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,5.0,,,4.0,,,,
730,,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,7.0,7.0,6.0,7.0,7.0,6.0,7.0,7.0,6.0,7.0,7.0,6.0,7.0,7.0,6.0,,6.0,5.0,7.0,,7.0,
731,,,,,,,,,,,,,,,4.0,,,5.0,,,,,,,,,,5.0,,,,,,5.0,,,
734,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,4.0,,,,,,4.0,,
735,,,,,,,,,,,,,,,,,,,,,,2.0,,,2.0,,2.0,,1.0,,,4.0,,,4.0,,
736,,,,,,,,,,,,,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,5.0,,,5.0,7.0,
738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
742,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,5.0,,,,,,6.0,,,,
744,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,5.0,,,,,,,,
746,,,,,,,3.0,4.0,3.0,4.0,4.0,4.0,,4.0,4.0,4.0,4.0,,,,,,,,,,,4.0,,5.0,,,5.0,,6.0,,
747,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,
750,,,,,6.0,5.0,,,,,,,,6.0,,,,,,,,,,,,,,6.0,,,,,,6.0,,,
751,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,
753,6.0,,,,4.0,,,,,,,,,5.0,,,,,,,,,,,,,,5.0,,,,,,5.0,,,
755,,,,,,,,,,,,6.0,,,,5.0,,,,5.0,,,,,,,,,,,5.0,,,,,,
756,,,,,,,,,,,,,5.0,,,,4.0,,,,,,,,,,,5.0,,,,,5.0,,,,
759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
760,,,,,,5.0,5.0,5.0,5.0,5.0,6.0,,5.0,5.0,5.0,5.0,5.0,5.0,,,,,,6.0,,,,,,,,,,,5.0,,
761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
763,,,,4.0,,,,4.0,,,,,,,,,,,,,,,,5.0,,,,,,,,5.0,,,,,
764,,,,,,,4.0,3.0,,,,,,5.0,4.0,4.0,,,,,,,,,,,,,,,6.0,,,6.0,,,
766,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,5.0,,,,,,
768,,,,,,,,5.0,4.0,,,,5.0,4.0,5.0,5.0,5.0,4.0,,,,,,,,,,5.0,,,,,,,,,
769,,,,,,,4.0,4.0,,4.0,,,4.0,4.0,4.0,,4.0,,4.0,,5.0,,,4.0,,,5.0,,,4.0,,,5.0,,,4.0,
777,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,7.0,,,,,,7.0,,,
778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
779,,,,,,,,,,,,,,4.0,4.0,4.0,4.0,4.0,4.0,4.0,,4.0,,4.0,4.0,,4.0,,,5.0,4.0,,5.0,,,7.0,6.0
780,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
783,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,,,,,5.0,,,,,,
787,,,,,,1.0,4.0,4.0,4.0,5.0,4.0,4.0,5.0,4.0,5.0,5.0,3.0,,4.0,,,,,4.0,,5.0,5.0,,,,4.0,,,,,,4.0
788,,,,,,,,,,,,,3.0,4.0,4.0,4.0,4.0,,4.0,4.0,,4.0,,,5.0,,,4.0,,,4.0,,,7.0,,,5.0
789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
790,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,4.0,,,,
792,,,,,2.0,,3.0,,,,2.0,3.0,3.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,,,4.0,,,,,,,,,,,,4.0,,
793,,,,,,,,,,,,,3.0,,4.0,,,4.0,,,,,,,,,,,,,,,,,,,
797,,,,,,,,,,,,,,,,,,,,,,,,,6.0,7.0,,,,,,6.0,,,,,
798,,,,,,,,,,,,,3.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,4.0,5.0,4.0,4.0,5.0,,5.0,,5.0,6.0
799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
800,,,,,,3.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,,4.0,4.0,,,,4.0,,,,,,4.0,,,,4.0,,
803,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,5.0,,,,,,
805,,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,,,,6.0,,,,,
806,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,4.0,,,,,6.0,
807,,,,,,,,,,,,5.0,,,,5.0,,,,5.0,,,,,,,,,,,,,,,,,
808,,,,,,,,,,,,,,,,,,,5.0,,,,,4.0,,,5.0,,,4.0,,5.0,4.0,,,,
809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
811,,,,,,,,,,,,,4.0,5.0,5.0,,,,,,,,,,7.0,,5.0,,,,,,7.0,4.0,,,
816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
817,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,4.0,,
818,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,4.0,,
819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,
820,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,4.0,,,,,
822,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,4.0,,,,,,5.0,,,
827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
833,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,4.0,,,,,
835,,,,,,,,,,,,5.0,,,,5.0,,,,5.0,,,,,,,,,,,6.0,,,,,,
837,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,7.0,,,,,,5.0,,,
838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,
843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
847,,,,,,,,1.0,4.0,,,,,4.0,,,,,,,5.0,,,,,,5.0,,5.0,,,,,,7.0,,
848,,,,,,,,,,,,,,,4.0,5.0,,4.0,,4.0,,,,,,,,,,,5.0,,,,,,
851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
855,,,,,,5.0,,,,5.0,5.0,6.0,5.0,7.0,5.0,7.0,7.0,7.0,7.0,,7.0,7.0,7.0,7.0,7.0,7.0,7.0,,7.0,7.0,,,,,,,
856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
862,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,5.0,,,,,,,,
863,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,4.0,,,,,,
864,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,3.0,,,,3.0,
865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
869,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,3.0,,,,,
870,,,,,,,5.0,,,,,,,4.0,,,,5.0,,,,,,,,,,5.0,,,,,,4.0,,,
871,,,,,,,,,,,,,,,4.0,,,,5.0,,,,,,,,,,,,6.0,,,,,,
874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
875,,,,,,,,,,,,4.0,,,,5.0,,,,5.0,,,,,,,,,,,5.0,,,,,,
877,,,,,7.0,7.0,6.0,,5.0,6.0,6.0,7.0,6.0,,,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,7.0,5.0,,,,,,,,,,,,
880,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,4.0,,,,,6.0,
881,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,4.0,,,,,
882,,,,,,,,,,4.0,,,,,,,,,,,,,,,,4.0,,,,,,5.0,,,,,
883,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,7.0,,,,,,6.0,,,,
884,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,4.0,,,,5.0,
885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
888,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,5.0,5.0,,,
890,,,,,,4.0,,,3.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,,4.0,,4.0,,,,,4.0,5.0,5.0,4.0,,,5.0,5.0,,5.0,,
893,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,6.0,,,
898,,,4.0,4.0,5.0,,5.0,5.0,5.0,5.0,5.0,,,,,,,,,,,,,,,,,5.0,,,,,,,,,
