wb,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
7381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,
7382,,,,,,,,,,2.0,,,2.0,3.0,2.0,2.0,2.0,,2.0,,,,2.0,,,,2.0,,,,2.0,,,3.0,,,
7383,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,2.0,,,,2.0,
7384,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,2.0,2.0,,2.0,3.0,,2.0,,,2.0,
7385,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,4.0,,,,
7386,,,,,,,,,,,,,,,2.0,,2.0,,2.0,,,,,,,,,,,2.0,,,1.0,,,,
7387,,,,,,,,,,1.0,,,,1.0,,2.0,,,2.0,,,,,,2.0,,,,1.0,,,,2.0,,,,
7388,,,,,,,,,,,,,,,,3.0,,,,,,,2.0,,,,,,,,,,,,2.0,,
7389,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,,,,2.0,,,,,2.0,,,,,,,,
7391,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,3.0,,,,,
7393,,,,,,,,,,,,,,,,,1.0,,,,,0.0,,,0.0,1.0,,1.0,,,1.0,,,,,,1.0
7395,,1.0,,,0.0,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,,,3.0,2.0,,,,,2.0,,,,0.0,,,,
7396,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,2.0,,,3.0,,,,
7397,,,,,,2.0,4.0,,,,,3.0,,,,,4.0,,,,,,,,,,,4.0,,,,,4.0,,,,
7399,,,,,,,,,,,,,,,,1.0,,2.0,,2.0,,,,1.0,,,,,,,2.0,,,,,,
7400,,,,,,,,,,,,,4.0,4.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,,3.0,,3.0,
7401,,,,,,2.0,2.0,2.0,4.0,3.0,2.0,3.0,2.0,3.0,3.0,,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,,,
7402,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,2.0,,,,,
7403,,,,,,,1.0,,,1.0,,,,,,,,,2.0,,,,,,2.0,,,,,,3.0,,,,,,
7404,,,,,,,,,,,,,,,,,,,,2.0,1.0,,,1.0,,,2.0,,,2.0,,2.0,,,,2.0,
7405,,,,,,,,,,,,,,,,,,,,,3.0,,,,,3.0,,,,,,,,,,,
7406,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,
7407,,,,,,,,,,,,,,2.0,,,,1.0,,,,,,,,,,3.0,,,,,3.0,,,,
7408,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,3.0,,,,
7409,,,,,,,,,3.0,,,,,,,,,3.0,,,,,,,,,,,,,3.0,,,2.0,,,
7410,,,,,,,,,,,,,,,,,,,,,,2.0,,,,3.0,3.0,,,,,3.0,,,,,
7411,,,,,,,2.0,,,,,,,,,,,,,,,,2.0,,,,,,,,3.0,,,,,,
7412,,,,,,,,,,,,2.0,,2.0,,2.0,,2.0,,2.0,,,,,,2.0,,,,,,2.0,,,,2.0,
7413,,,,,,2.0,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,2.0,,,
7414,,,,,,2.0,2.0,3.0,2.0,3.0,3.0,3.0,,,,,3.0,,,,,,,,,,,4.0,,,,,4.0,,,,
7415,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,4.0,,,,,
7417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,
7418,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,3.0,,,4.0,,,,
7419,,,,,,,,,,,,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,,2.0,,2.0,,2.0,
7420,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,2.0,,,,2.0,,
7421,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,2.0,3.0,,,3.0,2.0,,,
7422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,4.0,,,,
7423,,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,,,,,,2.0,,,,,,1.0,2.0,1.0,,1.0,
7424,,,,,,,,,,,,,,,,,,,,,3.0,,,,3.0,,2.0,,,,,,3.0,4.0,,3.0,
7425,,,,,,,,,,,,,,,,,,,,,2.0,,2.0,,,,,,,,3.0,,,,,,
7426,,,,,,,,,,2.0,,,,,,,,,,,3.0,,,,,,,,,,2.0,,,,3.0,,
7428,4.0,,,,2.0,,,,,,,,,2.0,,,,,,,,3.0,,,,,,,,,,,,3.0,,,
7429,,,,,,,,,,,,,,,,2.0,,,,,,,,,1.0,,,,,,2.0,,,,,,
7430,,1.0,,2.0,,,2.0,1.0,1.0,,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,,,,,2.0,2.0,,,,,,2.0,,,,1.0,
7431,,,,,,,,,,,,1.0,,,,2.0,,,,2.0,2.0,,,,,,,,,3.0,,,3.0,,,,
7432,,,,,,,,,,,,,2.0,,,,2.0,,,,,,,,2.0,,,,,,2.0,,,,,2.0,
7433,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,3.0,,,,,,
7434,,,,,,,,,,2.0,,,,,,,,2.0,,,,,,,,,3.0,,,,,2.0,,,,3.0,
7435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7436,,,,,,1.0,,,,,,,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,
7437,,,,,,,,,,,2.0,,,,,,,,,,2.0,,,,1.0,,,,,,,2.0,,,,,
7438,,2.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,2.0,3.0,3.0,,,,
7440,,,,,,,,,1.0,,2.0,,,,,,3.0,,,,,,,,,,,2.0,,,,,4.0,,,,
7441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,
7442,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
7443,,,,,,0.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,,,,,,,,,2.0,2.0,2.0,,,,,2.0,,,,
7444,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,3.0,,,4.0,4.0,,,
7445,3.0,3.0,,,2.0,,,,3.0,,,,,3.0,,,,,,,,,,,3.0,,,,,,,3.0,,,,,
7446,,1.0,1.0,1.0,1.0,,0.0,3.0,,,1.0,2.0,2.0,3.0,2.0,3.0,,2.0,2.0,,,,,,3.0,,,,,,,3.0,,,,,
7447,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,3.0,,,,,
7448,,,,,,2.0,3.0,3.0,3.0,,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,,3.0,,4.0,4.0
7450,,,,,,3.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,,2.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,,,
7451,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,3.0,,,,,
7452,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,1.0,,,1.0,,,1.0,,,1.0
7453,,,,,,,,,,,,,,,,,,,,,3.0,3.0,,,,3.0,,,,,,2.0,,,,3.0,
7455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,
7456,,,,,,,,,,,,,,,,,,1.0,,,,,,,,2.0,1.0,,,,,1.0,,,,2.0,
7457,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,2.0,,,,1.0,,
7459,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,3.0,,,,,,
7460,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,4.0,,,,,,
7461,,,,,,,,,,,,0.0,,,,2.0,,,,,,2.0,,,,,,,,,3.0,,,,,,
7462,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,2.0,,,,2.0,
7463,,,,,,,,,,,,,,,,,,1.0,,,,,,,,2.0,,,,,,1.0,,,,2.0,
7464,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,3.0,,,,,
7465,,3.0,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,3.0,,,,,
7466,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,1.0,,,,2.0,
7467,,,,,,,,,,,,,,,2.0,,,2.0,,,,,,,1.0,,1.0,,,,,2.0,,,,2.0,
7468,,,,,,,,,,,,2.0,2.0,2.0,2.0,2.0,2.0,,2.0,2.0,,,,,,3.0,,,,,,3.0,,,,,
7469,,,,,,,,,,,,,,,1.0,,1.0,1.0,,,,2.0,,,,2.0,,,3.0,,,2.0,2.0,,3.0,,
7470,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7471,,,,,,,,,,,,,,,2.0,,,1.0,,,,,,,3.0,,,,,,,3.0,,,,,
7472,,,,,,,1.0,,,1.0,1.0,,,1.0,,,,,1.0,,,,,2.0,,,,,,2.0,1.0,,,,,,
7473,2.0,,,2.0,,1.0,,,,0.0,,0.0,2.0,3.0,3.0,3.0,3.0,,2.0,,,,2.0,,,,,3.0,,,,,,3.0,,,
7474,,,,,,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,,,,,4.0,,,,,,,,4.0,,,4.0,,,,
7475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7476,,,,,,,,,,,1.0,,,,1.0,,,,,2.0,,,,,2.0,,2.0,,,,,2.0,,2.0,,,
7477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,
7478,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,3.0,,,,,,
7479,,,,,,,,4.0,,,,,,4.0,,,,,,,,,,,,,,4.0,,,,,4.0,,,,
7480,,,,,,,,,,,,,3.0,3.0,3.0,3.0,3.0,3.0,3.0,,,,,,,,,,,2.0,,,3.0,,,,
7481,,,,,,,,,,,,,2.0,3.0,2.0,3.0,3.0,,,,,,3.0,,,,2.0,3.0,,,,,,3.0,,,
7482,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,3.0,,,,,,
7483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,
7484,,,,,,2.0,,,2.0,,,,,,,,,,,,2.0,,,,,,,,,4.0,,,,,,,
7485,,,,,,,,,,,,3.0,,,,3.0,,,,,,,4.0,,,,,,,,3.0,,,,,,
7486,,,,,,,3.0,,,,,,,,,,3.0,,,,,,,,,,3.0,,,,,4.0,,,,,
7487,,,,,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,4.0,3.0,4.0,3.0,
7489,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,3.0,,,,,,
7490,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,2.0,,,,,1.0,,,,
7491,,,,,,,2.0,,,,,,,2.0,,,,,,2.0,,,,,,2.0,,,,,,2.0,1.0,,,,
7492,,,,,,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,,
7493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,3.0,,
7494,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,2.0,,,,,2.0,
7495,,,,,,,,,,3.0,,3.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0,3.0,3.0,2.0,3.0,,,3.0,2.0,3.0,,,,,3.0,,3.0,,
7496,,,,,,0.0,1.0,1.0,2.0,,,,1.0,2.0,2.0,2.0,2.0,,,2.0,,,,,,2.0,,,,,,2.0,,,,,
7499,,,,,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,,2.0,,2.0,,2.0,
7500,,,,,,,,,,,,,2.0,,,,2.0,,,,,,,,,,,2.0,,,,,2.0,,,,
7501,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,,2.0,,3.0,3.0,,,3.0,,,3.0,3.0,,3.0,,
7502,,,,,,,,,2.0,,,2.0,3.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,,3.0,,2.0,,4.0,
7503,,,,,,,,,,,,,,,2.0,,,,,,,,,,,3.0,,,,,,2.0,,2.0,,,
7504,,2.0,2.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,,,,,,,,,,3.0,,,3.0,,,,
7505,,,,,,,,1.0,,,,2.0,,1.0,,2.0,,1.0,,1.0,,,,,,,,,,1.0,1.0,,,,1.0,,
7506,,,,,,2.0,,,,2.0,,,,,,,,2.0,,,,,,,2.0,,,,,,,3.0,,,,,
7507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,
7508,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,2.0,,,,,
7509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,
7510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,
7511,,,,,,2.0,1.0,2.0,2.0,2.0,,2.0,2.0,2.0,3.0,3.0,3.0,,,2.0,,,,,,2.0,,,,,,3.0,,,,,
7512,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,3.0,,,,,3.0,,,,,
7513,,,,,,,,,,2.0,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,2.0,,,,,,,,2.0,,,2.0,,,,
7514,,,,,,,,,,,2.0,,,,,3.0,,,,,,,,,,,3.0,,,,,3.0,,,,,
7515,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,2.0,,,,1.0,
7516,,,,,,,,,,,,,,,,,,,,,2.0,2.0,,,,,,,,,2.0,,,,,,
7517,,,,,,,,,,,,,,2.0,,,,2.0,,,2.0,,,,3.0,,,,,,3.0,,,,,,
7518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,
7519,,,,,,,,3.0,,,,,,,2.0,,,,3.0,,,2.0,,,,,,,,,,,,,,,
7520,,,,,,,,,,,,3.0,3.0,3.0,2.0,3.0,2.0,,,,,,,,,3.0,,,,,,4.0,,,,,
7522,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,3.0,,,,2.0,,
7523,,,,,,,,,,3.0,,,,,,,,,,,,2.0,,,,,,,,2.0,,,3.0,,,,3.0
7525,,,,,,,,,,,,3.0,,,,3.0,,,,3.0,,,,,,,,,,,3.0,,,,,,
7526,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,2.0,,,,2.0,,
7527,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,2.0,,,,2.0,
7528,,,,,,,,,,,,,,,2.0,,,2.0,,,,,2.0,,,,,,,,3.0,,,,,,
7530,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,2.0,,,,1.0,
7531,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,3.0,,,,,,
7532,,,,,,,,,,,,,,,,,,,,,3.0,3.0,,,,3.0,,,,,,3.0,,,,,
7535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,2.0,
7537,,,,,,,,,,,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,,2.0,,2.0,,,3.0,,,3.0,,,2.0,3.0,,3.0,,
7538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,
7539,,,,,,3.0,3.0,4.0,4.0,3.0,4.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,,,
7540,,,2.0,,,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,2.0,,2.0,,,,,,,,1.0,,2.0,,,,2.0,,
7541,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,2.0,,3.0,,3.0,
7542,,,,,,,,,,,,,,,,,1.0,,,,,,2.0,,1.0,,,,,,,1.0,,,,1.0,
7543,,,,,,,,2.0,2.0,,,2.0,2.0,1.0,3.0,3.0,3.0,,,,3.0,,,,,3.0,,,4.0,,,,,,4.0,,
7544,,,,,,,,,,,3.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,,,3.0,,,,3.0
7545,,,,,,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,3.0,,2.0,,2.0,,,,,4.0,2.0,,,
7546,,,,,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,,3.0,2.0,,2.0,2.0,2.0,3.0,2.0,2.0,3.0,,2.0,2.0,2.0,3.0,3.0,,,
7547,,3.0,2.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,,,,,,,,2.0,2.0,1.0,2.0,,2.0,2.0,,,,3.0
7548,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,3.0,,,
7549,,,,,,,,,,,,,,,,2.0,,,,,,,,,3.0,,,,,,,3.0,,,,,
7550,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,2.0,,,,,
7551,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,4.0,,,,,,
7552,,,,,,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,,2.0,,3.0,,3.0,
7553,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,2.0,,,,,2.0,,,,
7554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7555,,,,,,2.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,,3.0,3.0,3.0,3.0,3.0,3.0,3.0,,,,,,,,,
7556,,,,,,,,,,,,,2.0,3.0,3.0,3.0,3.0,,,,3.0,,,,,,,3.0,,,,,,3.0,,,
7557,,,,,,1.0,,,1.0,,,1.0,2.0,1.0,2.0,1.0,1.0,,1.0,2.0,,,1.0,,,,1.0,,,,2.0,2.0,,,,2.0,
7558,,,,,,,,,,,,,2.0,,,,2.0,,,,,,,,,,,2.0,,,,,2.0,,,,
7560,,,,,,,,,,,,,,1.0,2.0,3.0,2.0,,,,,,,,,,,2.0,,,,,2.0,,,,2.0
7563,,,,,,,,,,,,,2.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,,3.0,,3.0,3.0,3.0,3.0,3.0,,,
7564,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,2.0,,,,,,
7566,,,,,,1.0,1.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,,,,
7567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,
7569,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,3.0,,,,,,
7571,,,,,,2.0,2.0,2.0,2.0,,,2.0,,,,3.0,,,,2.0,,3.0,,,,3.0,,,,,,3.0,,,,,
7572,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,3.0,,,
7573,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,,3.0,3.0,3.0,3.0,2.0,3.0,2.0,,3.0,,,,,,,,,3.0,,,,,,
7574,,,,,,,,,,,,,,,2.0,,,2.0,,3.0,,,,,2.0,3.0,,,,,3.0,,,,,,2.0
7575,,1.0,,,,,,1.0,,,,,1.0,,,1.0,,,,1.0,,,,,,,,,,,0.0,,,,0.0,,
7576,1.0,2.0,,2.0,,2.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,,,,,,,,2.0,,,,,,,,,3.0,,,,,,
7577,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,2.0,,,
7578,,,,,,,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,,,,,,,2.0,3.0,3.0,2.0,,,2.0,,3.0,,,,
7579,2.0,2.0,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,3.0,,,3.0,,,,
7582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7583,,,,,,,,,,,,,,1.0,,,,2.0,,,,,,,,,2.0,,,,,,,,,,
7584,,,,,,,,,,,,,,,,,,,,,2.0,,3.0,,,,3.0,,,,,,,3.0,,,
7585,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,2.0,,,,,,2.0,,,,3.0,
7587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,
7588,,,,,,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,,2.0,,,,2.0
7589,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,2.0,,,,2.0,
7590,1.0,,2.0,2.0,1.0,,,,,,,,,,,2.0,,3.0,,,,,2.0,,,,,,,,3.0,,,,,,
7591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,
7592,,,,,,,,,,,,,,,4.0,,,4.0,,,,,,,,,,3.0,,,,,3.0,,,,
7593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,4.0,,,,
7594,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,0.0,,
7595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,3.0,,,,
7596,,,,,,,,,,,,,,2.0,2.0,2.0,1.0,2.0,1.0,1.0,,,,,,,,,,2.0,,,2.0,,,,
7597,2.0,,2.0,1.0,1.0,,,1.0,,1.0,,1.0,2.0,2.0,2.0,2.0,2.0,,,,,2.0,,,,,3.0,,,,,,3.0,,,,
7599,,,,,,,,,,,2.0,,,,3.0,,3.0,,,,2.0,,2.0,,,3.0,,3.0,3.0,,,3.0,2.0,,2.0,,
7601,,,,,,,,,,,,,,,,1.0,,2.0,2.0,,,2.0,,,,1.0,,1.0,1.0,,1.0,,,1.0,,,1.0
7602,,,,,,,,,,,,,,,,,,,2.0,,,,,,2.0,,,,,,,,,2.0,,,
7603,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,2.0,,,
7604,,,,,,,1.0,1.0,2.0,,,,,1.0,,,,2.0,,,,,2.0,,,,2.0,,,,,,2.0,,,,
7605,,,,,,,,,,,,,1.0,,,1.0,,,,,2.0,,,,,,,,,,2.0,,,,2.0,,
7606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7607,,,,,,,,,,2.0,,,,1.0,,2.0,,,2.0,,,,,,2.0,,2.0,,,,,2.0,,,,2.0,
7608,,,,,,,,,,,,,,2.0,2.0,2.0,3.0,2.0,3.0,2.0,,,,,,2.0,,,,,,,,3.0,,,
7609,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,2.0,,,,2.0,
7610,,,,,,,3.0,,,,,,,3.0,,,,3.0,,,,,,,,,,3.0,,,,,3.0,,,,
7611,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,0.0,,,,1.0,,,,1.0
7612,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,2.0,,,2.0,,,,,,,,
7613,,1.0,,1.0,2.0,,,,,,2.0,,,2.0,,,2.0,,,,,,,,,,3.0,,,,,3.0,,,,,
7615,,,,,,,,3.0,,,,,,3.0,3.0,,3.0,3.0,,,,,,,,3.0,,,,,,3.0,,,,,
7616,,,,,,,,,1.0,1.0,2.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,1.0,,,,,,,2.0,,,,2.0,
7617,,3.0,3.0,,,2.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,,3.0,,,3.0,
7619,,,,,,,,,,1.0,,,,1.0,,1.0,,,1.0,,,,,,,,,,,,,3.0,,,,,
7620,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,2.0,,,,2.0,,
7621,,,,,,2.0,3.0,3.0,3.0,,3.0,3.0,3.0,3.0,2.0,3.0,3.0,,3.0,,2.0,,,,3.0,,,,,,,3.0,,,,,
7622,,,,,,,,,,,,,2.0,2.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,,2.0,,2.0,
7623,,,,,,,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0,,4.0,3.0,4.0,4.0,3.0,,3.0,,3.0,,3.0,
7624,,,,,,,,3.0,,,,,3.0,3.0,3.0,3.0,3.0,,,,,,3.0,,,,,3.0,,,,,,3.0,,,
7626,,,,,,,,2.0,,2.0,,,,2.0,,2.0,,2.0,,2.0,,,,,,,,,,,1.0,,,,,2.0,
7627,,,,,,,,,,,,,,,3.0,,,,,,,,,,,2.0,,,,,,3.0,,,,,
7628,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,2.0,,,,,2.0,
7629,,,,,,,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,,,,,,1.0,,3.0,,,,,2.0,,,,3.0,
