j,t,v,Q,ln y,D age,ln PSL,ln PAL,SL,D lakes,N
lakes,2020,34,2.415142334,1.545573529,1,-1.805888835,-0.331626305,0.058358345,1,10414
lakes,2020,35,2.072787639,1.738637282,0,-2.351243589,-0.432060552,0.116479088,1,66233
lakes,2020,37,1.930305279,1.775457573,0,-4.37599483,-0.217536195,0.001459017,1,4015
lakes,2020,38,1.727181464,1.586795934,0,-3.631689237,-0.347557343,0.004942011,1,15820
lakes,2020,44,1.927758744,1.750576382,1,-4.355953215,-0.355337176,0.001618586,1,1064
lakes,2020,45,1.241546159,1.56705433,1,-3.954822617,-0.326516773,0.004315839,1,11364
lakes,2020,46,1.955574154,1.752239943,1,-3.816137334,-0.333363079,0.004815964,1,7099
lakes,2020,47,1.642053218,1.716937933,1,-3.226502478,-0.407211695,0.006805704,1,4827
lakes,2020,48,1.493599746,1.638471683,1,-3.213991769,-0.369637668,0.011005962,1,6245
lakes,2020,56,2.115532469,1.56874406,1,-4.111349808,-0.52615807,0.01465067,1,20097
lakes,2020,59,1.201203562,1.781507709,0,-3.658191617,-0.142243089,0.001502826,1,1264
lakes,2020,68,1.909904247,1.454880879,1,-2.146344693,-0.271185732,0.002358445,1,543
lakes,2020,72,0.393822624,1.419816128,1,-3.05882859,-0.373801004,0.001712405,1,1152
lakes,2020,80,1.230002636,1.777548134,0,-1.680201807,-0.185438102,0.011130267,1,2431
lakes,2020,82,1.909904247,1.841719498,0,-4.023979582,-0.167974617,0.002222047,1,983
lakes,2020,83,1.910104805,1.77539222,0,-2.994168676,-0.383142498,0.016071157,1,9531
lakes,2020,86,2.078524402,1.651977965,1,-2.800580221,-1.370407444,0.002552341,1,5749
lakes,2020,87,1.455826004,1.69121288,1,-3.512358249,-0.345947182,0.008034749,1,6005
lakes,2020,89,2.400653892,1.800643389,0,-2.721507158,-0.661322908,0.002008681,1,528
lakes,2020,90,1.714816319,1.723574369,0,-4.368539812,-0.386787353,0.005083144,1,6288
lakes,2020,92,1.909904247,1.71334204,1,-2.667766902,-0.213818244,0.006956554,1,2441
lakes,2020,93,1.855736109,1.683258288,0,-3.37871496,-0.457817536,0.042028751,1,123802
lakes,2020,95,0.565034627,1.490128393,1,-1.855870868,-0.46970618,0.013903487,1,1843
lakes,2020,96,1.647459519,1.726681899,1,-2.092476642,-0.289360315,0.014125026,1,5038
lakes,2020,101,0.348782131,1.849659088,0,-3.699242852,-0.579115236,0.001299575,1,1506
lakes,2020,102,2.455415556,1.627596832,0,-4.071882449,-0.785021934,0.002230359,1,10044
lakes,2020,103,1.804321099,1.672725293,0,-1.956105635,-0.189930697,0.020832476,1,2686
lakes,2020,104,1.444417303,1.786927223,0,-2.297464473,-0.329800208,0.004131556,1,3921
lakes,2020,105,1.438277496,1.713729356,0,-2.448232549,-0.355023474,0.009370503,1,10021
lakes,2020,106,1.07469237,1.660389266,0,-2.057008589,-0.424676608,0.028863592,1,15667
lakes,2020,107,2.273963566,1.637460119,0,-4.009832482,-0.391314806,0.005327397,1,3237
lakes,2020,109,1.501265859,1.764600655,0,-5.382146631,-0.203807732,0.000610905,1,2926
lakes,2020,110,2.090987536,1.783780688,1,-3.175864756,-0.453145595,0.003945352,1,4254
lakes,2020,111,1.791107686,1.634872551,0,-2.915377222,-0.308861431,0.086442095,1,27414
lakes,2020,113,2.131065352,1.685360026,1,-3.288308379,-0.697009484,0.001766248,1,2741
lakes,2020,114,1.730594572,1.643205253,0,-3.796158939,-0.340761064,0.002722557,1,10507
lakes,2020,119,1.569611571,1.672550759,1,-1.468416599,-1.218423653,0.078775149,1,1792
lakes,2020,120,1.61850832,1.710341838,0,-3.746024003,-0.231623791,0.037121085,1,34565
lakes,2020,121,2.027648908,1.726028223,0,-4.032301232,-0.44164026,0.034364574,1,81735
lakes,2020,122,1.090402857,1.878288541,0,-3.649420199,-0.416428162,0.013392649,1,15309
lakes,2020,123,2.194928251,1.815706337,0,-3.596628389,-0.70938742,0.017449816,1,36342
lakes,2020,124,1.452372725,1.775312253,0,-3.144676736,-0.493924687,0.019477045,1,33961
lakes,2020,125,3,2.015245887,0,0,-0.479722533,0,1,2943
lakes,2020,127,1.909904247,1.869476063,1,-3.047730273,-0.371291291,0.002065562,1,766
lakes,2020,128,1.739053822,1.779886514,0,-3.104250406,-0.398836805,0.030308944,1,43737
lakes,2020,129,2.395614966,1.619133925,0,-3.076841478,-0.477264093,0.015158912,1,2529
lakes,2020,131,2.459160623,1.725050456,0,-3.093482599,-0.470572407,0.053792438,1,56851
lakes,2020,132,2.132974734,1.752432422,0,-2.693501352,-0.499965093,0.231131885,1,60138
lakes,2020,136,2.17652357,1.79727199,0,-2.294527128,-0.578680588,0.414602083,1,161871
lakes,2020,138,1.324011072,1.698663045,1,-3.226614903,-0.739976961,0.008166554,1,2692
lakes,2020,140,2.039749997,1.644539075,0,-2.994565848,-0.600661552,0.037327538,1,18756
lakes,2020,141,2.271259248,1.652182538,1,-3.001453921,-1.645700254,0.003126102,1,3782
lakes,2020,145,1.768712149,1.845839855,0,-3.674543476,-0.545850906,0.007922289,1,37130
lakes,2020,147,1.681504017,1.758037642,0,-2.648050375,-0.610826901,0.048611327,1,140462
lakes,2020,154,2.026183412,1.405701624,1,-3.408782124,-1.557390129,0.00536164,1,1028
lakes,2020,157,1.552614658,1.683452518,0,-2.638084452,-0.488169778,0.104388355,1,31901
lakes,2020,158,1.731004656,1.759079201,0,-2.433047408,-0.394428795,0.09161186,1,23345
lakes,2020,159,1.735167709,1.718226851,0,-3.351998064,-0.487799105,0.010303661,1,10956
lakes,2020,160,1.773065172,1.654438808,1,-3.992697513,-0.520474286,0.004992017,1,6923
lakes,2020,165,1.884376943,1.789986751,0,-4.348999748,-0.326416333,0.006108197,1,39611
lakes,2020,200,2.161897387,1.895467383,1,-2.30928743,-0.981305192,0.038696947,1,31747
lakes,2020,201,2.026591687,1.855420667,0,-2.26523305,-0.553261282,0.075037963,1,140081
lakes,2020,204,1.940407952,1.715572089,0,-2.654413619,-0.38925113,0.065551912,1,45703
lakes,2020,206,1.802889905,1.630906912,1,-2.663673516,-0.418478282,0.013437699,1,8188
lakes,2020,207,1.999529695,1.467189633,1,-2.898036266,-0.209880256,0.010174044,1,9621
lakes,2020,208,1.231080177,1.522653858,1,-5.22293626,-0.137941355,0.001095762,1,4953
lakes,2020,209,1.679721195,1.593419172,1,-3.60014283,-0.295557053,0.006833465,1,5803
lakes,2020,212,0.952536579,1.603227856,1,-2.607080165,-0.767261934,0.002904863,1,4291
lakes,2020,214,1.520713894,1.606294991,0,-3.020072435,-0.434374379,0.024141513,1,29506
lakes,2020,216,1.745213444,1.648296399,1,-2.151303439,-0.308115824,0.052898163,1,9128
lakes,2020,217,1.950309306,1.70307188,1,-2.603810871,-0.362007245,0.024726964,1,6789
lakes,2020,219,2.444252106,1.765413597,1,-4.572523634,-0.326972548,0.004334021,1,8619
lakes,2020,221,2.50748027,1.656583963,0,-3.485585824,-0.770183928,0.049325489,1,34306
lakes,2020,222,1.572428668,1.658247741,0,-4.007131367,-0.506879443,0.014906287,1,13259
lakes,2020,224,1.723629277,1.727080354,0,-3.606793326,-0.26383835,0.011383057,1,9968
lakes,2020,225,1.82510564,1.638765306,1,-5.296581074,-0.924354443,0.004067053,1,28178
lakes,2020,232,1.553193408,1.651031761,1,-1.388986749,-0.423923338,0.155152865,1,11820
lakes,2020,233,1.712103124,1.636692546,1,-2.336880833,-0.3194047,0.089639581,1,22714
lakes,2020,234,1.540191439,1.596383989,1,-1.614633935,-0.36481547,0.125426084,1,10538
lakes,2020,235,1.739882581,1.697628964,0,-3.333215081,-0.416216547,0.068437628,1,137376
lakes,2020,236,1.725434163,1.64964405,0,-1.620105837,-0.43727383,0.123860619,1,14971
lakes,2020,238,2.37283605,1.737220419,0,-3.707176607,-0.331260784,0.009035727,1,7572
streams,1989,1,1.946707855,,,,,,,
streams,1989,2,2.085004368,,,,,,,
streams,1989,6,1.925307864,,,,,,,
streams,1989,16,1.974224259,,,,,,,
streams,1989,17,1.443616066,,,,,,,
streams,1989,24,2.048158355,,,,,,,
streams,1989,25,1.691940751,,,,,,,
streams,1989,28,1.978354564,,,,,,,
streams,1989,29,1.808846494,,,,,,,
streams,1989,34,1.901888367,,,,,,,
streams,1989,35,2.103407641,,,,,,,
streams,1989,36,2.072389307,,,,,,,
streams,1989,37,1.969506683,,,,,,,
streams,1989,38,1.756306641,,,,,,,
streams,1989,44,1.943219679,,,,,,,
streams,1989,45,1.974603607,,,,,,,
streams,1989,46,1.850156468,,,,,,,
streams,1989,47,2.208764658,,,,,,,
streams,1989,48,2.099213604,,,,,,,
streams,1989,49,2.067214718,,,,,,,
streams,1989,56,2.285822678,,,,,,,
streams,1989,59,2.231396373,,,,,,,
streams,1989,72,1.664269865,,,,,,,
streams,1989,74,2.157383133,,,,,,,
streams,1989,80,1.660756695,,,,,,,
streams,1989,82,2.054746516,,,,,,,
streams,1989,83,2.443914999,,,,,,,
streams,1989,85,1.980785449,,,,,,,
streams,1989,86,2.162846682,,,,,,,
streams,1989,87,2.358244452,,,,,,,
streams,1989,89,2.455916042,,,,,,,
streams,1989,90,2.38836741,,,,,,,
streams,1989,92,1.846620681,,,,,,,
streams,1989,93,2.204790423,,,,,,,
streams,1989,95,1.565109618,,,,,,,
streams,1989,96,1.099103819,,,,,,,
streams,1989,101,2.267517178,,,,,,,
streams,1989,102,2.38546039,,,,,,,
streams,1989,103,1.999737296,,,,,,,
streams,1989,104,2.019457373,,,,,,,
streams,1989,105,2.107109542,,,,,,,
streams,1989,106,2.118465378,,,,,,,
streams,1989,107,2.11414003,,,,,,,
streams,1989,108,2.173055087,,,,,,,
streams,1989,109,2.181715615,,,,,,,
streams,1989,110,2.093393045,,,,,,,
streams,1989,111,2.180240872,,,,,,,
streams,1989,113,2.239630592,,,,,,,
streams,1989,114,1.907903401,,,,,,,
streams,1989,119,2.054807296,,,,,,,
streams,1989,120,2.206039558,,,,,,,
streams,1989,121,2.203067523,,,,,,,
streams,1989,122,2.255921596,,,,,,,
streams,1989,123,2.452294688,,,,,,,
streams,1989,124,2.307810475,,,,,,,
streams,1989,125,2.467071018,,,,,,,
streams,1989,127,1.8,,,,,,,
streams,1989,128,2.185361654,,,,,,,
streams,1989,129,2.134320399,,,,,,,
streams,1989,130,2.037413851,,,,,,,
streams,1989,131,2.265734251,,,,,,,
streams,1989,132,2.28416734,,,,,,,
streams,1989,133,2.224311748,,,,,,,
streams,1989,136,2.263189253,,,,,,,
streams,1989,137,2.142363783,,,,,,,
streams,1989,138,2.200206428,,,,,,,
streams,1989,140,2.187024361,,,,,,,
streams,1989,141,2.182436804,,,,,,,
streams,1989,144,2.219081746,,,,,,,
streams,1989,145,2.138759793,,,,,,,
streams,1989,146,2.213734041,,,,,,,
streams,1989,147,2.218560481,,,,,,,
streams,1989,154,2.066106083,,,,,,,
streams,1989,157,2.227690663,,,,,,,
streams,1989,158,2.211631705,,,,,,,
streams,1989,159,2.211063983,,,,,,,
streams,1989,160,2.224819123,,,,,,,
streams,1989,165,2.025841142,,,,,,,
streams,1989,200,2.02269958,,,,,,,
streams,1989,201,1.918321548,,,,,,,
streams,1989,204,2.092370476,,,,,,,
streams,1989,206,1.780418435,,,,,,,
streams,1989,207,1.848364164,,,,,,,
streams,1989,208,1.643380954,,,,,,,
streams,1989,209,1.849372875,,,,,,,
streams,1989,212,2.23891573,,,,,,,
streams,1989,214,2.192225957,,,,,,,
streams,1989,216,2.117514221,,,,,,,
streams,1989,217,2.275626921,,,,,,,
streams,1989,219,2.051826262,,,,,,,
streams,1989,221,2.161867181,,,,,,,
streams,1989,222,2.174717766,,,,,,,
streams,1989,224,1.945277716,,,,,,,
streams,1989,225,2.208423832,,,,,,,
streams,1989,231,1.988580452,,,,,,,
streams,1989,232,2.018385801,,,,,,,
streams,1989,233,2.055846582,,,,,,,
streams,1989,234,1.98283867,,,,,,,
streams,1989,235,2.148957214,,,,,,,
streams,1989,236,1.952856416,,,,,,,
streams,1989,238,2.21533482,,,,,,,
streams,1990,1,1.83401801,1.783127865,0,-0.375584855,-0.902698353,0.437211995,0,72729
streams,1990,2,1.996887291,1.668850613,0,-0.330311236,-0.51585487,0.299256093,0,37934
streams,1990,6,1.819770501,1.491374479,0,-0.760352388,-2.288347366,0.270367763,0,550496
streams,1990,16,1.822235084,1.531366461,0,-2.145086606,-0.393865743,0.002189458,0,2701
streams,1990,17,1.324118025,1.567856859,0,-1.161575756,-0.172109227,0.012917895,0,450
streams,1990,24,2.003582876,1.543895787,0,-1.580255865,-0.768776555,0.022740143,0,7384
streams,1990,25,1.457835812,1.49121388,0,-1.344465106,-0.549828639,0.005558401,0,2340
streams,1990,28,1.892026586,1.510701334,0,-1.124363641,-0.699340322,0.106073136,0,5802
streams,1990,29,1.67307334,1.471737428,0,-1.198230791,-0.657941945,0.016812073,0,7888
streams,1990,34,1.784825818,1.371318617,0,-0.792162814,-0.331626305,0.16082686,0,10264
streams,1990,35,2.047702597,1.512546298,0,-0.160534728,-0.432060552,1.041503491,0,51925
streams,1990,36,1.948445558,1.581261294,0,-1.228790894,-0.278704966,0.010229781,0,758
streams,1990,37,1.834563207,1.524557438,0,-0.374267346,-0.217536195,0.079797344,0,3384
streams,1990,38,1.623825549,1.393467957,0,-0.496521397,-0.347557343,0.113629156,0,14088
streams,1990,44,1.83055737,1.402108079,0,-0.778994926,-0.355337176,0.057888081,0,1080
streams,1990,45,1.853834397,1.396894371,0,-0.500174887,-0.326516773,0.136583949,0,9398
streams,1990,46,1.699065955,1.510165299,0,-0.396421156,-0.333363079,0.147179431,0,5458
streams,1990,47,2.205422555,1.472954966,0,-0.278197691,-0.407211695,0.129809225,0,3852
streams,1990,48,2.023345423,1.416426483,0,-0.702599107,-0.369637668,0.135616334,0,5204
streams,1990,49,2.007385863,1.366906786,0,-1.539556385,-0.159897686,0.004393823,0,776
streams,1990,56,2.254605743,1.376721899,0,-0.182000745,-0.52615807,0.745335986,0,19291
streams,1990,59,2.164028093,1.465831504,0,-0.696430515,-0.142243089,0.02905261,0,1261
streams,1990,72,1.451699886,1.229177171,0,-1.185371705,-0.373801004,0.011149066,0,1175
streams,1990,74,2.116665637,1.502775873,0,-0.276191223,-0.577611017,0.148088326,0,4487
streams,1990,80,1.561349841,1.47862993,0,-0.793318371,-0.185438102,0.027019305,0,2012
streams,1990,82,2.118597476,1.397310437,0,-0.024098961,-0.167974617,0.121305174,0,1069
streams,1990,83,2.447662376,1.544946812,0,-0.34612849,-0.383142498,0.227026407,0,7124
streams,1990,85,1.845191327,1.525246467,0,-0.730117122,-0.194191913,0.011087444,0,1538
streams,1990,86,2.078421108,1.451026426,0,-0.613313592,-1.370407444,0.022743463,0,4650
streams,1990,87,2.389186599,1.449751267,0,-0.454012302,-0.345947182,0.171078372,0,5275
streams,1990,89,2.410934844,1.494380909,0,-0.74865003,-0.661322908,0.014444815,0,428
streams,1990,90,2.4181425,1.446367886,0,-0.603457402,-0.386787353,0.219425409,0,5360
streams,1990,92,1.686796198,1.512110802,0,-0.794852715,-0.213818244,0.045267912,0,1983
streams,1990,93,2.175127837,1.443610043,0,-0.198471812,-0.457817536,1.010900778,0,100217
streams,1990,95,1.367689063,1.299778869,0,-2.375132675,-0.46970618,0.008272013,0,2039
streams,1990,96,0.899928413,1.492897291,0,-0.994081076,-0.289360315,0.042365896,0,4382
streams,1990,101,2.227997604,1.568789813,0,-0.462804029,-0.579115236,0.033065023,0,1182
streams,1990,102,2.418760296,1.416549852,0,-0.271878512,-0.785021934,0.09970006,0,8246
streams,1990,103,1.894101195,1.491917629,0,-0.746657466,-0.189930697,0.069822847,0,2531
streams,1990,104,1.944488926,1.56621877,0,-1.002129553,-0.329800208,0.015089347,0,2755
streams,1990,105,2.059243638,1.463655676,0,-0.497992448,-0.355023474,0.065878155,0,8023
streams,1990,106,2.079330072,1.415669385,0,-0.326737383,-0.424676608,0.162853694,0,13017
streams,1990,107,2.042923256,1.426630624,0,-0.239342548,-0.391314806,0.231216065,0,3010
streams,1990,108,2.125236753,1.493354998,0,-0.065104063,-0.231472807,0.045290341,0,561
streams,1990,109,2.148655349,1.46072943,0,-0.053925144,-0.203807732,0.125889874,0,2462
streams,1990,110,2.028905429,1.551849006,0,-0.267546272,-0.453145595,0.072302351,0,3343
streams,1990,111,2.129108968,1.44501055,0,-0.108330304,-0.308861431,1.431562356,0,24840
streams,1990,113,2.210418797,1.567015894,0,-0.449604652,-0.697009484,0.030191533,0,2341
streams,1990,114,1.794949277,1.419464947,0,-1.305644325,-0.340761064,0.03285441,0,9056
streams,1990,119,1.911970973,1.439500296,0,-0.534787118,-1.218423653,0.200382305,0,1471
streams,1990,120,2.17620859,1.487910666,0,-0.046094568,-0.231623791,1.501341872,0,29078
streams,1990,121,2.177490824,1.493962616,0,-0.071001486,-0.44164026,1.805018209,0,68596
streams,1990,122,2.285046859,1.617164572,0,-0.15386278,-0.416428162,0.441537692,0,10126
streams,1990,123,2.451209115,1.497826385,0,-0.29040357,-0.70938742,0.476064776,0,27092
streams,1990,124,2.29255835,1.490668128,0,-0.19325801,-0.493924687,0.372655839,0,26074
streams,1990,125,2.420258605,1.767268972,0,-0.358800725,-0.479722533,0.048519398,0,1962
streams,1990,127,1.8,1.505536683,0,-2.483880149,-0.371291291,0.003630072,0,619
streams,1990,128,2.18072619,1.472200475,0,-0.227144773,-0.398836805,0.538371313,0,32419
streams,1990,129,2.095942836,1.401851385,0,-0.215267856,-0.477264093,0.26511461,0,2740
streams,1990,130,1.925734617,1.500010737,0,-0.141747268,-0.361939193,0.098447272,0,909
streams,1990,131,2.236972535,1.513274715,0,-0.135464045,-0.470572407,1.036030079,0,43182
streams,1990,132,2.265880642,1.502367675,0,-0.177917146,-0.499965093,2.859987931,0,49600
streams,1990,133,2.233911435,1.652407874,0,-2.332840177,-0.8192172,0.012195715,0,1149
streams,1990,136,2.248874024,1.49053674,0,-0.134734883,-0.578680588,3.594324922,0,123085
streams,1990,137,2.085563423,1.440827845,0,-0.389338517,-0.24953663,0.099800855,0,2479
streams,1990,138,2.169615752,1.403452553,0,-0.263794597,-0.739976961,0.158043026,0,2271
streams,1990,140,2.138614659,1.505726799,0,-0.137945089,-0.600661552,0.649596945,0,15308
streams,1990,141,2.156279496,1.576028214,0,-1.324749202,-1.645700254,0.016718095,0,2615
streams,1990,144,2.169775516,1.458716394,0,-0.57212899,-0.447274593,0.016730734,0,491
streams,1990,145,2.096958823,1.643696063,0,-0.202444365,-0.545850906,0.255131536,0,23219
streams,1990,146,2.168236915,1.557913201,0,-0.055742353,-0.337527183,0.189914401,0,5581
streams,1990,147,2.18938917,1.464145029,0,-0.191500195,-0.610826901,0.5670269,0,102009
streams,1990,154,1.966109346,1.338396799,0,-1.76681713,-1.557390129,0.027694527,0,1026
streams,1990,157,2.202758946,1.437250066,0,-0.183740713,-0.488169778,1.21495445,0,27202
streams,1990,158,2.206630997,1.451677455,0,-0.130609995,-0.394428795,0.915983321,0,18803
streams,1990,159,2.206579239,1.421094613,0,-0.190435206,-0.487799105,0.243243294,0,8652
streams,1990,160,2.204702445,1.436383812,0,-0.256648945,-0.520474286,0.209325096,0,5929
streams,1990,165,1.95843408,1.562353454,0,-0.274045128,-0.326416333,0.359454041,0,29665
streams,1990,200,1.945695845,1.671913101,0,-0.558727898,-0.981305192,0.222810189,0,24081
streams,1990,201,1.807609815,1.685543538,0,-0.282978808,-0.553261282,0.544707199,0,114852
streams,1990,204,1.99907927,1.482203674,0,-0.168063232,-0.38925113,0.787759437,0,36437
streams,1990,206,1.617323577,1.426822192,0,-2.079238771,-0.418478282,0.024106918,0,7083
streams,1990,207,1.653297422,1.343518344,0,-0.537390632,-0.209880256,0.1078224,0,10509
streams,1990,208,1.447425626,1.385808472,0,-0.358297507,-0.137941355,0.142037225,0,5563
streams,1990,209,1.724740054,1.426503616,0,-0.675538099,-0.295557053,0.12728601,0,5200
streams,1990,212,2.185762758,1.40700821,0,-1.001377937,-0.767261934,0.014470158,0,3764
streams,1990,214,2.121452758,1.415598352,0,-0.873267231,-0.434374379,0.206590402,0,25103
streams,1990,216,2.062927105,1.442530688,0,-0.786088021,-0.308115824,0.207179183,0,9450
streams,1990,217,2.274740479,1.443832437,0,-0.969079717,-0.362007245,0.12680183,0,5715
streams,1990,219,1.981597561,1.457422554,0,-0.761956654,-0.326972548,0.195793949,0,6861
streams,1990,221,2.110024171,1.444888395,0,-0.206110485,-0.770183928,1.310175411,0,29844
streams,1990,222,2.139675473,1.400633959,0,-0.13418302,-0.506879443,0.716753109,0,11332
streams,1990,224,1.892977648,1.42478824,0,-0.16440364,-0.26383835,0.355852287,0,7761
streams,1990,225,2.177804323,1.467354859,0,-0.125830719,-0.924354443,0.715991945,0,26160
streams,1990,231,1.932465714,1.475016342,0,-0.95744953,-1.239016741,0.040208601,0,24374
streams,1990,232,1.942798959,1.434198272,0,-0.556274024,-0.423923338,0.356781511,0,11684
streams,1990,233,1.961746729,1.432397049,0,-0.533785652,-0.3194047,0.543968945,0,20820
streams,1990,234,1.897219128,1.38955119,0,-0.513669439,-0.36481547,0.377164379,0,10142
streams,1990,235,2.10070354,1.443610331,0,-0.153727427,-0.416216547,1.644859819,0,106736
streams,1990,236,1.8237292,1.421681643,0,-0.558709304,-0.43727383,0.358007317,0,13561
streams,1990,238,2.180152111,1.452982484,0,-0.085150073,-0.331260784,0.338056444,0,5869
streams,1991,1,1.786512678,1.779224698,0,-0.375584855,-0.902698353,0.437211995,0,74215
streams,1991,2,1.948140493,1.666040131,0,-0.330311236,-0.51585487,0.299256093,0,38637
streams,1991,6,1.744333216,1.491719422,0,-0.760352388,-2.288347366,0.270367763,0,551599
streams,1991,16,1.648188716,1.537592668,0,-2.145086606,-0.393865743,0.002189458,0,2681
streams,1991,17,1.123733431,1.514631728,0,-1.161575756,-0.172109227,0.012917895,0,453
streams,1991,24,1.955208353,1.533172947,0,-1.580255865,-0.768776555,0.022740143,0,7591
streams,1991,25,1.341904094,1.457840095,0,-1.344465106,-0.549828639,0.005558401,0,2421
streams,1991,28,1.843107844,1.512426316,0,-1.124363641,-0.699340322,0.106073136,0,5878
streams,1991,29,1.603761539,1.477933928,0,-1.198230791,-0.657941945,0.016812073,0,7915
