ObservationsstedNr,X_UTM32,Y_UTM32
41000707,507910,6176686
41000708,507910,6176686
41000709,507910,6176686
41000710,507910,6176686
41000711,507910,6176686
41000712,523318,6101074
41000713,507910,6176686
41000715,522838,6104261
41000716,535995,6086945
41000717,543529,6099176
41000722,529936,6095716
41000723,537992,6086356
41000724,537951,6086556
41000725,537675,6086316
41000726,556567,6089172
41000727,555992,6088957
41000728,549774,6100833
41000729,548719,6101378
41000730,547634,6089544
41000731,548009,6089054
41000732,538463,6098274
41000733,538020,6098420
41000734,530794,6109843
41000735,530774,6109713
41000736,547447,6100838
41000737,547284,6100726
41000738,547379,6100814
41000739,547121,6100608
41000740,547237,6100732
41000741,547215,6100724
41000742,536877,6083553
41000743,527227,6091421
41000744,530984,6109821
41000745,536796,6083540
41000746,507910,6176686
41000747,507910,6176686
41000748,544608,6102865
41000750,532030,6096449
41000751,507910,6176686
41000778,558765,6089625
41000779,523310,6101074
42000001,527763,6090708
42000002,527585,6090144
42000003,527210,6090739
42000004,527825,6090944
42000005,484435,6083399
42000006,484662,6083055
42000007,485745,6082874
42000008,507910,6176686
42000009,528500,6088034
42000010,528587,6087722
42000011,528640,6088092
42000049,528640,6088092
42000050,507910,6176686
42000051,507910,6176686
42000052,507910,6176686
42000053,507910,6176686
42000054,507910,6176686
42000055,507910,6176686
42000056,519475,6091905
42000057,525456,6091190
42000058,507910,6176686
42000059,519548,6101682
42000060,519524,6101916
42000061,519128,6101463
42000062,519109,6092085
42000063,519204,6091055
42000064,518587,6091795
42000065,526680,6087094
42000066,519350,6101869
42000067,485740,6083934
42000068,496720,6101994
42000069,477991,6088926
42000070,525342,6091577
42000071,507910,6176686
42000072,488060,6084794
42000073,519377,6091772
42000075,507910,6176686
42000076,507910,6176686
42000077,507910,6176686
42000078,507910,6176686
42000079,507910,6176686
42000080,507910,6176686
42000081,484662,6083055
42000108,492976,6087868
42000109,507910,6176686
42000110,507910,6176686
42000111,514746,6094255
42000112,517601,6090939
42000113,517818,6091511
42000114,518936,6091156
42000115,518269,6090584
42000116,486938,6087907
42000117,528341,6087434
42000118,528637,6087767
42000119,507910,6176686
42000120,507910,6176686
42000121,519536,6100939
42000126,527143,6091401
42000127,527463,6090802
42000128,527849,6090374
42000129,527827,6090655
42000130,527827,6090655
42000131,519536,6100939
42000132,519471,6100741
42000133,523625,6104547
42000134,523625,6104547
42000135,523625,6104547
42000136,526072,6104257
42000137,526072,6104257
42000138,528452,6095219
42000139,528452,6095219
42000140,525342,6091577
42000141,525240,6091574
42000142,528780,6087977
42000143,528304,6087850
42000144,528496,6087582
42000145,529870,6087864
42000147,483302,6097458
42000148,483399,6097795
42000149,482766,6097707
42000150,482768,6090511
42000151,482213,6090674
42000152,480243,6090282
42000153,480049,6090354
42000154,479895,6090134
42000155,481766,6089896
42000156,479958,6089248
42000157,479884,6088980
42000158,480188,6087701
42000159,480411,6088440
42000160,481069,6087226
42000161,481358,6086977
42000162,479059,6085857
42000163,479351,6085474
42000164,480919,6085497
42000165,480415,6085275
42000166,481753,6084325
42000167,484305,6088279
42000168,484422,6087288
42000169,482718,6086127
42000170,483974,6085025
42000171,482480,6084462
42000172,482615,6083463
42000173,486570,6084729
42000174,488851,6085701
42000175,488604,6085096
42000176,488368,6084773
42000177,491434,6084916
42000178,499262,6086333
42000179,497847,6083484
42000180,499198,6097004
42000181,496687,6096051
42000182,495743,6095190
42000183,496096,6096071
42000184,494388,6096051
42000185,494311,6095664
42000186,503483,6084863
42000187,501396,6083518
42000188,501312,6083835
42000189,503639,6082558
42000190,504303,6082850
42000191,501887,6082020
42000192,506937,6083897
42000193,507102,6084084
42000194,509420,6084103
42000195,509716,6084177
42000196,514732,6090284
42000197,522734,6095850
42000198,523247,6094918
42000199,522781,6094749
42000200,525306,6091803
42000201,525435,6091884
42000202,526283,6092282
42000203,526326,6091990
42000204,526663,6092381
42000205,526851,6092464
42000206,525806,6091011
42000207,526435,6090764
42000208,525583,6090576
42000209,524869,6091055
42000210,525190,6090331
42000211,525344,6089869
42000212,525455,6089523
42000213,526079,6089913
42000214,526230,6090046
42000215,526350,6089441
42000216,526189,6089516
42000217,526054,6089227
42000218,525918,6088737
42000219,527178,6090006
42000220,528230,6089852
42000221,527820,6091902
42000222,527926,6092233
42000223,527440,6092342
42000224,527088,6092221
42000225,529570,6092087
42000226,529718,6092102
42000227,529979,6091961
42000228,530439,6091260
42000229,529549,6090931
42000230,529590,6091338
42000231,529936,6091387
42000232,486850,6085030
42000233,488452,6084939
42000234,497489,6091397
42000235,497770,6095687
42000236,503741,6084815
42000237,503149,6083418
42000238,517020,6086524
42000239,530067,6091123
42000240,526648,6087110
42000241,485047,6092878
42000242,485047,6092878
42000243,480060,6091562
42000244,480060,6091562
42000245,486723,6090563
42000246,486723,6090563
42000247,488677,6088719
42000248,488677,6088719
42000249,481505,6084372
42000250,481505,6084372
42000251,493167,6097226
42000252,493167,6097226
42000253,492696,6096232
42000254,492696,6096232
42000255,486290,6092878
42000256,486290,6092878
42000257,530453,6113924
42000258,530453,6113924
42000259,525455,6091189
42000260,529314,6088259
42000884,525456,6091190
42000885,526680,6087094
42000886,519475,6091905
42000887,519109,6092085
42000888,519204,6091055
42000889,519350,6101869
42000890,529870,6087864
42000891,519377,6091772
42000892,478560,6086860
42000893,478560,6086860
42000894,507910,6176686
42000895,520098,6105005
42000896,520098,6105005
42000897,518577,6091819
42000898,521716,6091576
42000899,521927,6091902
42000900,519774,6091832
42000901,519774,6091832
42000902,521716,6091576
42000903,521927,6091902
42000911,526682,6090457
42000912,507910,6176686
42000913,525205,6090644
42000914,507910,6176686
42000915,529624,6091423
42000916,507910,6176686
42000917,529747,6091358
42000918,507910,6176686
42000919,530112,6091160
42000920,507910,6176686
42000921,523258,6095555
42000922,507910,6176686
42000923,515391,6075533
42000924,507910,6176686
42000925,515927,6075380
42000926,507910,6176686
42000927,515697,6075657
42000928,507910,6176686
42000929,516593,6074510
42000930,507910,6176686
42000931,515682,6076099
42000932,507910,6176686
42000944,525438,6091571
42000945,525274,6091494
42000946,525202,6091617
42000947,525296,6091830
42000948,525505,6091874
42000949,507910,6176686
42000950,507910,6176686
42000951,507910,6176686
42000952,507910,6176686
42000953,527921,6092213
42000954,529570,6092087
42000956,507910,6176686
42000957,507910,6176686
42000958,507910,6176686
42000959,507910,6176686
42000960,507910,6176686
42000961,507910,6176686
42000962,490000,6085420
42000963,490000,6085420
42000964,478512,6089405
42000965,507910,6176686
42000966,484475,6083561
42000967,507910,6176686
42000968,484954,6083190
42000969,507910,6176686
42000970,485412,6083378
42000971,507910,6176686
42000972,487156,6084775
42000973,507910,6176686
42000974,488050,6084784
42000975,507910,6176686
42000976,487393,6084742
42000977,507910,6176686
42000978,485342,6083331
42000979,507910,6176686
42000980,496247,6095858
42000981,507910,6176686
42000982,496409,6095715
42000983,507910,6176686
42000984,496507,6095835
42000985,507910,6176686
42000986,489793,6098015
42000987,507910,6176686
42000988,490217,6097643
42000989,507910,6176686
42000990,490352,6098262
42000991,507910,6176686
42000992,490777,6098101
42000993,507910,6176686
42000994,490828,6098011
42000995,507910,6176686
42000996,490887,6098306
42000997,507910,6176686
42000998,490872,6098204
42000999,507910,6176686
42001000,490887,6098139
42001001,507910,6176686
42001002,490989,6098223
42001003,507910,6176686
42001004,491010,6097802
42001005,507910,6176686
42001006,491134,6097919
42001007,507910,6176686
42001008,529314,6088259
42001009,507910,6176686
42001010,507910,6176686
42001012,520016,6101308
42001013,520016,6101308
42001014,517923,6104339
42001015,517923,6104339
42001016,518058,6091088
42001017,518058,6091088
42001035,529583,6090939
42001036,529594,6091327
42001040,509716,6084177
42001041,526189,6089516
42001042,519212,6101401
42001043,519549,6101844
42001044,519195,6105546
42001045,523616,6104006
42001046,521733,6091680
42001047,527568,6086634
42001048,525437,6091161
42001049,525445,6090950
42001050,525474,6090804
42001051,478594,6087018
42001052,478523,6086714
42001053,478484,6086878
42001054,517585,6091394
42001055,517585,6091394
42001058,485459,6082898
42001059,519578,6091788
42001067,507910,6176686
42001125,492600,6084100
42001126,492600,6084100
42001211,477554,6086891
42001212,522520,6103561
42001213,522520,6103561
43000022,507910,6176686
43000023,571870,6150504
43000024,571604,6148242
43000025,573802,6143761
43000027,571175,6145740
43000028,571175,6145740
43000029,564496,6146286
43000030,564496,6146286
43000031,572109,6158935
43000032,572109,6158935
43000033,576105,6157330
43000034,576105,6157330
43000035,586071,6162245
43000036,586071,6162245
43000037,574439,6160520
43000038,507910,6176686
43000039,550992,6145697
43000040,551059,6145651
43000041,550949,6145607
43000042,507910,6176686
43000043,552133,6146767
43000048,578237,6159086
43000049,577160,6160510
43000050,569700,6159159
43000051,578626,6159061
43000052,578801,6159105
43000053,578061,6159333
43000054,551774,6155473
43000055,552594,6156499
43000056,552017,6144547
43000057,550429,6145236
43000058,552357,6145400
43000059,549319,6146256
43000060,551341,6144855
43000061,549274,6144154
43000062,573802,6143761
43000063,574504,6160872
43000064,581297,6154806
43000065,581405,6154817
43000066,581479,6154867
43000067,579342,6157791
43000093,571870,6150504
43000322,574439,6160520
43000323,579046,6159080
43000324,507910,6176686
43000325,574562,6163009
43000326,507910,6176686
43000327,574583,6162895
43000328,507910,6176686
43000329,574869,6163185
43000330,507910,6176686
43000331,575071,6160863
43000332,507910,6176686
43000333,582166,6163353
43000334,507910,6176686
43000335,578691,6159032
43000336,507910,6176686
43000337,571077,6159462
43000338,507910,6176686
43000339,582145,6162341
43000340,507910,6176686
43000341,581677,6163974
43000342,507910,6176686
43000343,581679,6163959
43000344,507910,6176686
43000345,582407,6163979
43000346,507910,6176686
43000347,582322,6163931
43000348,507910,6176686
43000349,582323,6164080
43000350,507910,6176686
43000351,569523,6159044
43000352,507910,6176686
43000353,581646,6164121
43000354,507910,6176686
43000355,580656,6162969
43000356,507910,6176686
43000357,518499,6164165
43000358,507910,6176686
43000359,581452,6164082
43000360,507910,6176686
43000361,582211,6162772
43000362,507910,6176686
43000363,574402,6162502
43000364,507910,6176686
43000365,582395,6161652
43000366,507910,6176686
43000367,576167,6161794
43000368,507910,6176686
43000369,574359,6160876
43000370,507910,6176686
43000371,507910,6176686
43000372,507910,6176686
43000373,550170,6145516
43000374,507910,6176686
43000375,507910,6176686
43000376,507910,6176686
43000377,551341,6142843
43000378,507910,6176686
43000379,507910,6176686
43000380,507910,6176686
43000381,507910,6176686
43000382,507910,6176686
43000383,547498,6144839
43000384,507910,6176686
43000385,547465,6144708
43000386,507910,6176686
43000387,550282,6145462
43000388,507910,6176686
43000389,550930,6145790
43000390,551170,6145650
43000391,507910,6176686
43000424,578571,6159121
43000425,507910,6176686
43000426,578178,6159244
43000427,507910,6176686
43000428,550285,6141141
43000429,507910,6176686
43000430,549727,6145981
43000431,507910,6176686
43000440,578236,6159085
43000442,545517,6147147
43000443,545517,6147147
43000477,549765,6145980
43000492,574325,6159575
43000493,574325,6159575
44000002,507910,6176686
44000003,507910,6176686
44000004,507910,6176686
44000005,507910,6176686
44000006,507910,6176686
44000007,507910,6176686
44000008,507910,6176686
44000009,507910,6176686
44000010,507910,6176686
44000011,600420,6121973
44000012,606294,6137712
44000013,507910,6176686
44000014,613055,6131227
44000015,610959,6132589
44000016,603607,6133492
44000017,603570,6133607
44000018,602452,6122481
44000019,603307,6122945
44000027,613276,6131062
44000028,507910,6176686
44000029,507910,6176686
44000030,611300,6132230
44000031,610620,6132670
44000040,595296,6130930
44000041,596870,6131367
44000042,597085,6131527
44000043,597539,6131354
44000044,597655,6131793
44000045,597782,6131303
44000046,597932,6131293
44000047,598028,6132518
44000048,598126,6133118
44000049,600693,6134952
44000050,600627,6134533
44000051,605684,6135217
44000052,606602,6134272
44000053,609952,6133867
44000054,610778,6132898
44000055,612197,6131145
44000056,612060,6124642
44000057,611152,6124393
44000058,589459,6126861
44000059,589721,6126781
44000060,592271,6128357
44000061,601932,6121794
44000062,605593,6123718
44000063,605569,6127120
44000064,605351,6127141
44000065,600285,6164415
44000066,600256,6164207
44000067,605617,6135389
44000068,607078,6140579
44000069,603569,6133543
44000070,611049,6132443
44000071,601492,6160750
44000072,598511,6124540
44000073,595969,6120010
44000076,598288,6132928
44000077,598288,6132928
44000078,598198,6132797
44000079,610892,6132592
44000080,600355,6121705
44000081,600393,6121904
44000082,603539,6133281
44000083,613056,6131228
44000084,613083,6131194
44000085,603662,6133863
44000086,603664,6133994
44000087,507910,6176686
44000088,507910,6176686
44000089,507910,6176686
44000090,507910,6176686
44000091,507910,6176686
44000092,616990,6128810
44000093,616990,6128810
44000097,609044,6151753
44000098,609693,6150260
44000099,609546,6150317
44000100,610062,6149851
44000101,609419,6150657
44000102,608949,6151844
44000103,614939,6122764
44000104,615019,6122538
44000105,615150,6122445
44000111,598673,6131819
44000112,598673,6131819
44000113,592271,6128357
44000114,609952,6133867
44000115,603614,6142392
44000116,603614,6142392
44000117,597415,6131785
44000118,597415,6131785
44000119,604644,6153249
44000120,604644,6153249
44000121,606284,6137735
44000122,602341,6122473
44000123,595296,6130930
44000124,597085,6131527
44000125,597539,6131354
44000126,597655,6131793
44000127,597782,6131303
44000128,597932,6131293
44000129,600693,6134952
44000130,605684,6135217
44000131,606602,6134272
44000132,610778,6132898
44000133,612197,6131145
